yhat
1.5729269868014477
1.2314985683150634
1.228532003417291
1.4028025095818468
1.5470688736431282
1.6179098233455624
1.8520914791661198
1.9067669777150718
1.896521930578812
1.859719550959238
1.898620703891145
1.8773836837989688
1.7723163008513398
1.2452452637241258
1.1979349754707558
1.4837494646394158
1.551757169821627
1.6216460058265785
1.6888181514108158
1.781762311814226
1.815663377471357
1.853691614285873
1.8904015096689268
1.8986629713741077
1.873946888729736
1.8796430812409168
1.9027630029423306
1.8821242054404281
1.4178984556899514
1.4917324719429539
1.559623144123055
1.7496354272564536
1.7880210741921705
1.821268768840176
1.8944838178191243
1.879552394478567
1.901958228181595
1.7757415297038492
1.394362735498618
1.2497710085236386
1.2031064652321215
1.3301646749758138
1.56245612807697
1.6339347247101237
1.7587819282469148
1.8764116613521187
1.9198042135678284
1.928960221300038
1.5686544503673807
1.7809188688969322
1.8366063294513382
1.8768560082586667
1.9116534137416905
1.9501604354594115
1.9869233926844025
1.9940011686547232
1.9680519930152423
1.9907067736523034
1.5389126979980134
1.6017687032575672
1.6663464489997135
1.7280828113047897
1.7765549832468759
1.9019290680390966
1.8697824766913596
1.8660381303308584
1.8602017873095622
1.7520627472420096
1.5676064354671058
1.2915485786887304
1.450734588815039
1.5884244882736664
1.7103656652722707
1.7500251618259504
1.861887741085026
1.8814699314780754
1.8404066115645643
1.8652514911815254
1.5834520984732812
1.3275442496326881
1.7010443750001238
1.7959346948438464
1.8305529456995933
1.8691392896376822
1.9062601154866046
1.9247423732699471
1.9149605871891184
1.8903064952406226
1.895906441727806
1.9189084923138444
1.8981326980907443
1.7935260866429852
1.3472181708497457
1.4343365289217724
1.6474350623413536
1.7150619465634216
1.8089136427807322
1.8432674746483504
1.8817477892709462
1.9189090586480106
1.93756403866441
1.928071095331652
1.9038041829715306
1.9137703758123308
1.4297668455063002
1.2391293898928681
1.2806575391390687
1.5273538111190417
1.7330290225586196
1.7869991590754446
1.825817889369196
1.897226007297183
1.9513716098598064
1.940998797173837
1.9158512848951226
1.9042370672883395
1.943604448637668
1.9227721971701275
